"Month","Longitude","Latitude","Location","Crime type","City-Town-Village","Population"
"2016-03",-5.924059,54.617267,"York Road","ASBO","BELFAST","335,665"
"2016-05",-6.606994,54.747779,"Leckagh Drive","VISO","MAGHERAFELT","8,387"
"2016-02",-5.893163,54.518544,"Marlborough Park","Drugs","CARRICKFERGUS","28,653"
"2016-06",-7.345525,55.019971,"Joyce Court","ASBO","LONDONDERRY",NA
"2015-08",-5.527608,54.60801,"Shore Road","ASBO","GLYNN","2,156"
"2015-09",-5.749183,54.551369,"Castle Lane","ASBO","COMBER","9,256"
"2017-01",-7.270586,55.00219,"Blackthorn Manor","ASBO","LONDONDERRY",NA
"2016-06",-5.936264,54.591186,"Charles Street South","ASBO","BELFAST","335,665"
"2017-12",-5.940142,54.604154,"California Close","CDAR","BELFAST","335,665"
"2017-10",-6.410471,54.355245,"Austin Drive","ASBO","TANDRAGEE","3,489"
"2016-06",-5.93528,54.58585,"University Square Mews","VISO","BELFAST","335,665"
"2016-07",-5.959347,54.599259,"Oranmore Street","ASBO","BELFAST","335,665"
"2016-05",-6.268601,54.874264,"Hugomont Park","ASBO","BALLYMENA","30,265"
"2016-03",-6.447278,54.429496,"Woodside Gardens","VISO","CROSSGAR","1,601"
"2016-03",-6.778451,54.796055,"Tirruadh Square","VISO","DRAPERSTOWN","1,638"
"2015-03",-5.937749,54.582001,"Wellesley Avenue","VISO","BELFAST","335,665"
"2015-12",-6.459593,54.413814,"Millington Park","ASBO","PORTADOWN","22,611"
"2016-08",-6.1781,54.704878,"Hawthornden","ASBO","ANTRIM","21,896"
"2017-11",-7.313478,54.986936,"Derryview","OTTH","LONDONDERRY",NA
"2016-05",-5.928369,54.613504,"Hogarth Street","Drugs","BELFAST","335,665"
"2015-09",-5.902471,54.601432,"Convention Court","ASBO","BELFAST","335,665"
"2015-03",-6.466982,54.182097,"Oliver Plunkett Park","CDAR","SILVERBRIDGE","113"
"2016-02",-6.001005,54.677548,"Hydepark Road","VISO","NEWTOWNABBEY","118,261"
"2016-08",-6.253635,54.857923,"Knockeen Road","ASBO","BALLYMENA","30,265"
"2017-01",-6.596863,54.753771,"Sandy Braes","ASBO","MAGHERAFELT","8,387"
"2016-11",-6.610566,54.753219,"Moneymore Road","ASBO","MAGHERAFELT","8,387"
"2017-02",-5.940182,54.602142,"Greenland Street","CDAR","BELFAST","335,665"
"2015-12",-7.332357,55.008959,"Aldrin Pass","PUBO","LONDONDERRY",NA
"2015-04",-5.94215,54.613443,"Manor Close","ASBO","BELFAST","335,665"
"2016-12",-5.929328,54.598579,"Castle Lane","ASBO","COMBER","9,256"
"2016-02",-6.250045,54.103853,"Jemesons Court","Drugs","WARRENPOINT","7,651"
"2016-09",-6.337647,54.193714,"Shandon Park","OTCR","BALLYMONEY","11,365"
"2015-01",-6.261289,55.196806,"Kilns Road","VISO","BALLYCASTLE","5,765"
"2017-02",-6.290345,54.869235,"Cullybackey Road","SHOP","BALLYMENA","30,265"
"2016-06",-6.377542,54.44485,"Drumgor Park","ASBO","CRAIGAVON","17,213"
"2017-05",-7.344713,54.991204,"Rathlin Drive","OTCR","BALLYMENA","30,265"
"2016-08",-5.778261,54.567829,"Ballystockart Road","BURG","COMBER","9,256"
"2016-12",-5.940061,54.621081,"Rosemount Gardens","OTTH","BELFAST","335,665"
"2016-07",-5.898051,54.592307,"Lord Street","ASBO","BELFAST","335,665"
"2015-01",-5.934622,54.595794,"Howard Street","ASBO","BELFAST","335,665"
"2016-10",-6.0111,54.060387,"Greencastle Road","ASBO","KILKEEL","69,258"
"2016-03",-5.76374,54.398238,"Rademon Court","VECR","CROSSGAR","1,601"
"2015-04",-6.661196,55.13642,"The Crescent","ASBO","COLERAINE","24,694"
"2016-07",-6.703511,54.248189,"High Street","OTTH","HOLYWOOD","12,657"
"2015-01",-6.39584,54.189777,"Ard Aveen Park","ASBO","BESSBROOK","2,817"
"2017-11",-5.991051,54.586771,"Norglen Road","VISO","BELFAST","335,665"
"2016-01",-5.959391,54.605181,"Mayo Place","CDAR","BELFAST","335,665"
"2015-02",-5.896875,54.212314,"Shimna Mile","ASBO","NEWCASTLE","7,524"
"2015-01",-5.925996,54.617237,"Gainsborough Drive","ASBO","BELFAST","335,665"
"2017-11",-5.715024,54.320758,"Vianstown Park","VISO","DOWNPATRICK","11,012"
"2017-06",-6.644165,54.553098,"Claremount Drive","ASBO","COALISLAND","5,789"
"2017-06",-6.334044,54.175497,"High Street","ASBO","HOLYWOOD","12,657"
"2016-03",-6.349816,54.188643,"Larchmount","BURG",NA,NA
"2017-08",-5.949178,54.596814,"Lisvarna Heights","OTTH","BELFAST","335,665"
"2016-01",-5.954054,54.680052,"Ferndale Road","Drugs","NEWTOWNABBEY","118,261"
"2016-04",-5.954735,54.559135,"Malone Road","OTCR","BELFAST","335,665"
"2017-04",-6.348268,54.18404,"Derrybeg Drive","VISO","NEWRY","27,234"
"2015-02",-6.333434,54.465417,"North Street","CDAR","BALLYCASTLE","5,765"
"2015-06",-6.638607,55.116442,"Newbridge Drive","OTTH","COLERAINE","24,694"
"2015-09",-6.765447,54.510636,"Oaks Road","ASBO","DUNGANNON","15,987"
"2016-11",-5.937243,54.615255,"Antrim Road","CDAR","TEMPLEPATRICK","1,518"
"2015-06",-6.60812,54.750262,"Greenvale Park","CDAR","MAGHERAFELT","8,387"
"2015-08",-6.017968,54.379832,"Dromore Street","OTTH","BALLYNAHINCH","5,567"
"2015-03",-5.701252,54.594424,"Regent Street","CDAR","NEWTOWNARDS","28,654"
"2017-11",-5.827365,54.733194,"Meadow Hill","ASBO",NA,NA
"2016-06",-7.397394,54.55749,"O'Brien Park","VECR",NA,NA
"2016-01",-5.867,54.607937,"Ashbrook Drive","ASBO",NA,NA
"2015-05",-5.921364,54.644005,"Shore Road","VISO","GLYNN","2,156"
"2017-10",-5.716178,54.329325,"Church Avenue","Drugs","KIRCUBBIN","1,162"
"2015-12",-5.68028,54.656518,"Rugby Avenue","CDAR","BANGOR","62,789"
"2017-01",-6.503999,54.4097,"Battlehill Road","VECR","RICHHILL","2,961"
"2016-02",-7.314602,54.873228,"Church View","ASBO","RANDALSTOWN","5,127"
"2015-06",-7.295746,54.999509,"Faulkner Court","VISO","LONDONDERRY",NA
"2017-10",-6.46252,54.424516,"Westland Road","VISO","BALLYWALTER","2,123"
"2016-04",-5.981396,54.565549,"Orchardville Crescent","VISO","BELFAST","335,665"
"2016-08",-6.046537,54.510275,"Haslems Lane","ASBO","LISBURN","121,654"
"2015-03",-5.982349,54.617588,"Glencairn Way","CDAR","BELFAST","335,665"
"2017-01",-6.028613,54.79977,"Braepark Road","ASBO","BALLYCLARE","18,675"
"2016-07",-6.768455,54.503543,"Church Street","ROBY","BALLYMONEY","11,365"
"2015-10",-7.634257,54.468488,"Sallys Wood","CDAR","IRVINESTOWN",NA
"2016-10",-5.895581,54.530078,"Saintfield Road","VECR","CASTLEREAGH",NA
"2016-07",-5.939954,54.581221,"Park Lane","BURG","GILFORD","1,216"
"2016-10",-5.966987,54.558974,"Finch Grove","VISO","BELFAST","335,665"
"2016-06",-5.545315,54.63504,"Erindee Court","CDAR","DONAGHADEE","6,926"
"2016-08",-5.961945,54.61323,"Kerrera Street","OTTH","BELFAST","335,665"
"2016-11",-5.690213,54.592614,"Movilla Street","ASBO","NEWTOWNARDS","28,654"
"2016-07",-5.92988,54.595012,"Franklin Street","OTCR","BELFAST","335,665"
"2017-08",-5.940447,54.641016,"Downview Park West","ASBO","BELFAST","335,665"
"2015-04",-5.88286,54.58985,"Greenville Road","Drugs","BELFAST","335,665"
"2017-10",-7.320592,54.997629,"Shipquay Place","CDAR","LONDONDERRY",NA
"2016-11",-5.898748,54.591088,"Kingscourt Close","BITH","BELFAST","335,665"
"2016-01",-6.197886,54.307808,"Glebe Road","OTTH","AHOGHILL","3,501"
"2015-12",-7.138083,54.76648,"Glenelly Road","OTTH","PLUMBRIDGE","271"
"2016-09",-6.001005,54.677548,"Hydepark Road","VISO","NEWTOWNABBEY","118,261"
"2015-08",-5.95079,54.598612,"Conway Street","VECR","LISBURN","121,654"
"2015-04",-5.850996,54.36762,"Riverside","ASBO","ANTRIM","21,896"
"2017-07",-5.706933,54.577055,"Lansdowne Avenue","Drugs","NEWTOWNARDS","28,654"
"2015-01",-5.948288,54.668634,"Elmfield Park","VECR","DONAGHADEE","6,926"
"2016-12",-6.285974,54.865418,"Balmoral Avenue","VISO","BALLYMENA","30,265"
"2017-08",-5.76147,54.396372,"Downpatrick Street","ASBO","SAINTFIELD","3,354"
"2017-03",-5.90057,54.557479,"Glenholm Avenue","ASBO","BELFAST","335,665"
"2016-07",-7.319935,54.499351,"Ashfield Gardens","ASBO","BELFAST","335,665"
"2017-12",-6.48066,54.96092,"Rock View Park","VECR","BALLYMENA","30,265"
"2016-10",-6.751025,54.483338,"Neville Drive","ASBO","MOYGASHEL",NA
"2015-12",-5.930563,54.594988,"Franklin Street","OTTH","BELFAST","335,665"
"2015-03",-6.006181,54.743042,"Mill Road","OTTH","PORTSTEWART","7,825"
"2016-07",-5.962857,54.58629,"St. Katharines Road","VISO",NA,NA
"2016-01",-5.716689,54.327879,"Market Lane","VISO","BANGOR","62,789"
"2015-10",-5.933083,54.595336,"Brunswick Street","ASBO","BELFAST","335,665"
"2015-09",-5.887483,54.577369,"Montgomery Road","OTTH","BELFAST","335,665"
"2016-06",-6.65186,55.203564,"Victoria Street","ASBO","BALLYMONEY","11,365"
"2015-03",-5.932878,54.599682,"Chapel Lane","BURG","TANDRAGEE","3,489"
"2016-06",-5.826759,54.530271,"Church Lodge","VECR","MONEYREAGH","1,380"
"2017-11",-6.718638,55.183767,"The Promenade","VISO","PORTSTEWART","7,825"
"2017-11",-5.988564,54.5754,"South Link","VISO","BELFAST","335,665"
"2015-12",-5.534142,54.486843,"Church Avenue","ASBO","KIRCUBBIN","1,162"
"2017-06",-5.910685,54.58611,"Ravenhill Court","OTTH","BELFAST","335,665"
"2015-06",-6.397515,54.23794,"Knockduff Road","VISO","NEWRY","27,234"
"2016-06",-5.790466,54.73533,"Broadlands","ASBO","CARRICKFERGUS","28,653"
"2015-06",-5.80763,54.715677,"North Street","VISO","BALLYCASTLE","5,765"
"2017-01",-6.071191,54.500904,"Priests Lane","VECR","LISBURN","121,654"
"2016-02",-6.519866,54.295398,"Bunker Hill","BURG","MARKETHILL","1,713"
"2017-01",-6.028906,54.510546,"Ashmount Gardens","ASBO","LISBURN","121,654"
"2015-06",-6.274405,54.347418,"Linenhall Street","ASBO","BALLYMONEY","11,365"
"2017-07",-5.95156,54.584213,"Fane Street","CDAR","BELFAST","335,665"
"2016-09",-7.608761,54.352369,"Ashdale","ASBO","COLERAINE","24,694"
"2016-04",-5.989812,54.586499,"Norglen Gardens","OTTH","BELFAST","335,665"
"2017-01",-5.998226,54.573601,"Tullymore Gardens","VISO","BELFAST","335,665"
"2017-12",-7.321801,54.995453,"The Diamond","SHOP","KILREA","2,732"
"2016-07",-5.918121,54.600758,"Station Street","ASBO","BELFAST","335,665"
"2016-10",-5.899607,54.595434,"Lord Street","VISO","BELFAST","335,665"
"2015-09",-7.647556,54.347808,"The Brook","ASBO","ENNISKILLEN","13,826"
"2015-07",-5.876163,54.831087,"Belfast Road","OTTH","BANGOR","62,789"
"2015-03",-5.941976,54.581301,"Eglantine Avenue","ASBO","BELFAST","335,665"
"2017-02",-5.942179,54.600595,"Finn Square","CDAR","BELFAST","335,665"
"2016-05",-5.923696,54.590656,"Cromac Place","CDAR","BELFAST","335,665"
"2015-01",-5.933066,54.591086,"Dublin Road","ASBO","OMAGH","21,325"
"2017-09",-6.328608,54.742562,"The Pines","VISO","HILLSBOROUGH","3,487"
"2016-08",-6.280541,54.351109,"Windyridge","VISO","BANBRIDGE","14,634"
"2016-04",-7.329352,54.999843,"Infirmary Road","ASBO","LONDONDERRY",NA
"2015-02",-5.668234,54.659557,"Market Street","CDAR","BALLYMONEY","11,365"
"2015-04",-5.660591,54.396588,"Annsfield Park","VISO","KILLYLEAGH","2,501"
"2015-06",-6.6517,55.202727,"Dunluce Avenue","VISO","PORTRUSH","6,621"
"2015-07",-5.705129,54.327031,"Ardmore Avenue","BURG","OMAGH","21,325"
"2016-12",-6.502096,55.068674,"Garryduff Road","VISO",NA,NA
"2016-06",-7.321402,54.993142,"Kennedy Street","VISO","STRABANE","17,695"
"2015-08",-6.3468,54.179752,"Clanrye Avenue","ASBO","NEWRY","27,234"
"2017-12",-5.930851,54.601812,"North Street","ASBO","BALLYCASTLE","5,765"
"2016-12",-5.779119,54.728726,"Trailcock Road","ASBO","CARRICKFERGUS","28,653"
"2016-05",-5.999062,54.754506,"Cameron Court","SHOP","BALLYCLARE","18,675"
"2016-03",-5.923999,54.598389,"Victoria Square","CDAR","BELFAST","335,665"
"2015-06",-5.933066,54.591086,"Dublin Road","Drugs","OMAGH","21,325"
"2017-10",-5.925203,54.602102,"Victoria Street","ASBO","BALLYMONEY","11,365"
"2017-07",-5.71286,54.75869,"Islandmagee Road","CDAR","WHITEHEAD","3,803"
"2017-08",-5.98409,54.569844,"Stockmans Way","OTTH","BELFAST","335,665"
"2016-12",-5.872617,54.599356,"Belmont Close","ASBO","BELFAST","335,665"
"2016-07",-6.353689,55.042771,"Ballyportery Road","BURG",NA,NA
"2016-08",-7.316116,55.02837,"Bradley Park","ASBO","LONDONDERRY",NA
"2017-03",-6.337776,54.178675,"Canal Quay","VISO","NEWRY","27,234"
"2017-03",-7.653937,54.342311,"Coleshill Park","ASBO","ENNISKILLEN","13,826"
"2015-07",-6.519121,54.293898,"Willow Dean","VISO","MARKETHILL","1,713"
"2016-08",-7.279396,55.040734,"Ballynagard Crescent","ASBO","LONDONDERRY",NA
"2016-06",-6.64995,55.197812,"Windsor Place","ASBO","COAGH","553"
"2015-11",-5.946576,54.615612,"Harcourt Drive","ASBO","BELFAST","335,665"
"2016-07",-5.672768,54.661864,"Gray'S Hill","BURG","BANGOR","62,789"
"2016-11",-7.630614,54.340481,"Derrychara Road","SHOP","ENNISKILLEN","13,826"
"2016-12",-6.604369,54.748701,"Piney Hill","ASBO","MAGHERAFELT","8,387"
"2016-05",-6.015081,54.565703,"Stewartstown Road","ASBO","COALISLAND","5,789"
"2017-09",-5.908971,54.674152,"Princes Avenue","VECR","NEWTOWNABBEY","118,261"
"2016-01",-5.93162,54.539631,"Ballycoan Road","VISO","BELFAST","335,665"
"2017-11",-5.949679,54.58994,"Empire Drive","VISO","BELFAST","335,665"
"2017-09",-5.94028,54.582125,"Wellington Park Terrace","VISO","BELFAST","335,665"
"2015-05",-5.922012,54.628877,"Oakmount Drive","SHOP","BELFAST","335,665"
"2016-01",-7.361106,54.182839,"High Street","OTCR","HOLYWOOD","12,657"
"2017-09",-5.915022,54.565412,"Galwally Avenue","BURG","BELFAST","335,665"
"2017-05",-6.44819,55.148078,"Moyarget Road","ASBO","BALLYCASTLE","5,765"
"2017-11",-6.642607,55.200363,"Randal Park","ASBO","BELFAST","335,665"
"2016-01",-5.925203,54.602102,"Victoria Street","VISO","BALLYMONEY","11,365"
"2017-10",-6.677941,55.128437,"Winston Way","ASBO","COLERAINE","24,694"
"2015-03",-5.796114,54.598049,"Dunleady Park","ASBO","DUNDONALD","16,257"
"2015-09",-7.305876,54.599319,"John Street","VISO","OMAGH","21,325"
"2015-03",-5.921852,54.627158,"York Park","PUBO","BELFAST","335,665"
"2017-11",-5.932499,54.598004,"College Street","VECR","ARMAGH","175,621"
"2015-12",-6.370775,54.265299,"Gambles Road","VECR","POYNTZPASS","623"
"2016-09",-5.934882,54.589437,"Donegall Road","VISO","BELFAST","335,665"
"2017-09",-6.214776,54.621869,"Mill Road","VECR","PORTSTEWART","7,825"
"2017-08",-6.085986,54.528184,"Glenwood Court","VISO","LISBURN","121,654"
"2015-05",-5.899915,54.55338,"Carnbrae Avenue","ASBO","BELFAST","335,665"
"2017-09",-6.743235,54.855633,"Ranaghan Road","CDAR","DRAPERSTOWN","1,638"
"2016-05",-6.328232,54.469693,"Antrim Close","ASBO","BELFAST","335,665"
"2016-05",-5.926351,54.611475,"Orchard Street","OTTH","STRABANE","17,695"
"2015-09",-7.28114,54.609596,"Mullaghmore Drive","ASBO","OMAGH","21,325"
"2016-11",-6.36349,54.437338,"Garrymore","CDAR","CRAIGAVON","17,213"
"2017-01",-6.92774,54.593954,"Main Street","VISO","BALLYMONEY","11,365"
"2015-05",-5.94008,54.595573,"Stanley Street","ASBO","BELFAST","335,665"
"2017-07",-6.666358,55.125984,"Beresford Avenue","CDAR","COLERAINE","24,694"
"2015-01",-5.932635,54.591645,"Ventry Street","VISO","BELFAST","335,665"
"2016-07",-5.839824,54.633242,"Beech End","ASBO","HOLYWOOD","12,657"
"2017-12",-5.64846,54.282609,"Ballyclander Road","ASBO","DOWNPATRICK","11,012"
"2015-05",-6.347862,54.179622,"Clanrye Avenue","ASBO","NEWRY","27,234"
"2017-09",-5.925399,54.585151,"University Avenue","CDAR","BELFAST","335,665"
"2015-04",-5.668506,54.659688,"Market Street","SHOP","BALLYMONEY","11,365"
"2017-02",-5.910804,54.563829,"Saintfield Road","VISO","CASTLEREAGH",NA
"2016-10",-6.340907,54.174298,"Corn Market","SHOP","NEWRY","27,234"
"2016-01",-5.937639,54.584479,"Elmwood Avenue","OTTH","BELFAST","335,665"
"2015-03",-7.343588,55.00266,"Glenowen Park","VECR","LONDONDERRY",NA
"2017-08",-6.080389,54.511832,"Mornington Avenue","ASBO","LISBURN","121,654"
"2016-09",-5.632742,54.667531,"East Circular Road","CDAR","BANGOR","62,789"
"2016-04",-5.777136,54.815351,"Newpark","CDAR","LARNE","33,620"
"2017-05",-7.349607,55.01119,"Grangemore Park","BITH","LONDONDERRY",NA
"2015-11",-6.00036,54.576134,"Ramoan Gardens","ASBO","BELFAST","335,665"
"2015-08",-5.933461,54.593357,"Hope Street","VECR","BALLYMENA","30,265"
"2017-02",-6.048656,54.552619,"Mount Eagles Park","ASBO","DUNMURRY",NA
"2017-01",-5.717352,54.827898,"Gobbins Road","OTTH","LARNE","33,620"
"2017-02",-5.660811,54.59399,"Movilla Mews","ASBO","NEWTOWNARDS","28,654"
"2016-12",-5.535829,54.490103,"Mill Heights","VISO","KIRCUBBIN","1,162"
"2017-02",-5.903944,54.599579,"Newtownards Road","BURG","BELFAST","335,665"
"2017-03",-6.446518,54.416189,"Ridgeway Park North","VISO","PORTADOWN","22,611"
"2015-06",-5.996889,54.577838,"Coolnasilla Park West","VISO","BELFAST","335,665"
"2017-10",-6.815213,54.532893,"Lismore Drive","ASBO","DONAGHMORE","1,256"
"2015-04",-5.981447,54.585155,"Norbury Street","ASBO","BELFAST","335,665"
"2015-03",-5.923999,54.598389,"Victoria Square","Drugs","BELFAST","335,665"
"2017-03",-5.925779,54.586208,"Dudley Street","ASBO","BELFAST","335,665"
"2016-02",-7.268032,55.030012,"Otter Park","ASBO",NA,NA
"2017-01",-6.94133,55.040849,"Glenmore Gardens","VISO","BALLYMONEY","11,365"
"2016-08",-5.895149,54.674892,"Glenville Road","VISO","NEWTOWNABBEY","118,261"
"2015-07",-6.677206,55.127432,"Lambeth Way","CDAR","COLERAINE","24,694"
"2017-09",-5.922319,54.584882,"Rutland Street","CDAR","BELFAST","335,665"
"2017-12",-6.203505,54.616931,"Bramble Wood","VISO","CRUMLIN","5,126"
"2016-05",-7.302011,54.600025,"High Street","VISO","HOLYWOOD","12,657"
"2015-05",-5.920936,54.606863,"Clarendon Road","ASBO","BELFAST","335,665"
"2016-02",-6.70265,54.493214,"Killycavan Manor","OTTH","DUNGANNON","15,987"
"2016-05",-5.939159,54.598504,"Durham Court","ASBO","BELFAST","335,665"
"2015-10",-5.702929,54.591572,"John Street","ASBO","OMAGH","21,325"
"2017-02",-5.933746,54.581619,"Landseer Street","OTTH","BELFAST","335,665"
"2015-02",-6.030953,54.508755,"Saintfield Park","VISO","LISBURN","121,654"
"2017-06",-6.122367,54.487092,"Kesh Road","OTTH","IRVINESTOWN",NA
"2015-11",-6.464223,54.756835,"Bann-Side","Drugs","TOOME","911"
"2017-02",-5.678499,54.645899,"Cleland Park Central","VISO","BANGOR","62,789"
"2017-09",-5.927095,54.60262,"Hill Street","BURG","BELFAST","335,665"
"2017-03",-5.749875,54.374133,"Rocks Chapel Road","VISO","CROSSGAR","1,601"
"2015-04",-7.335867,54.481051,"Syonee Road","CDAR","FINTONA","1,458"
"2015-12",-5.965833,54.680772,"Glenvarna Green","ASBO","NEWTOWNABBEY","118,261"
"2015-09",-6.333546,54.179102,"Sandys Street","VISO","NEWRY","27,234"
"2015-10",-5.89524,54.555608,"Carnbrae Park","VISO","BELFAST","335,665"
"2017-10",-5.654055,54.640423,"Willowbrook Court","ASBO","BANGOR","62,789"
"2016-03",-5.918379,54.575991,"Primrose Street","ASBO","BELFAST","335,665"
"2017-04",-5.820048,54.647659,"Old Quay Road","ASBO","HOLYWOOD","12,657"
"2017-08",-5.930334,54.599189,"Castle Street","ROBY","DONAGHADEE","6,926"
"2017-04",-5.943897,54.607956,"Malvern Close","VISO","BELFAST","335,665"
"2017-01",-5.999369,54.573324,"Conor Close","CDAR","BELFAST","335,665"
"2016-02",-7.28619,54.507592,"Carnalea Road","OTTH","FINTONA","1,458"
"2015-06",-6.378838,54.193979,"Brooklawns","ASBO","BESSBROOK","2,817"
"2015-08",-5.689548,54.589322,"Lamont Avenue","VISO","NEWTOWNARDS","28,654"
"2015-01",-5.965587,54.627712,"Ballysillan Road","VISO","BELFAST","335,665"
"2017-05",-6.332639,54.941623,"Kildowney Road","ASBO","BALLYMENA","30,265"
"2017-09",-5.930149,54.591854,"Maryville Street","ASBO","BELFAST","335,665"
"2015-05",-6.364975,54.330729,"Station Road","ASBO","PORTSTEWART","7,825"
"2017-07",-6.080141,54.521712,"Windemere Road","ASBO",NA,NA
"2015-01",-8.011806,54.417217,"Doagh Road","CDAR","KELLS",NA
"2016-08",-5.933011,54.599199,"Queen Street","ASBO","LONDONDERRY",NA
"2015-04",-5.977698,54.622093,"Glenbank Drive","VISO","DUNMURRY",NA
"2016-06",-5.986703,54.594938,"Springfield Road","VISO","BANGOR","62,789"
"2016-11",-6.340907,54.174298,"Corn Market","SHOP","NEWRY","27,234"
"2015-08",-5.886334,54.215805,"Golf Links Road","OTTH","NEWCASTLE","7,524"
"2015-06",-6.052099,54.511829,"Ridgeway Street","SHOP","BELFAST","335,665"
"2017-05",-7.286046,54.986993,"Manorwood","ASBO","LONDONDERRY",NA
"2016-11",-5.83644,54.453853,"Grange Valley","OTTH","BALLYMENA","30,265"
"2015-05",-6.570003,54.889462,"Drumbolg Road","ASBO","MAGHERA","3,712"
"2016-07",-6.013033,54.552479,"Areema Drive","ASBO","DUNMURRY",NA
"2017-07",-6.745764,54.634896,"Gortalowry Park","ASBO","COOKSTOWN","10,718"
"2015-04",-5.719564,54.325094,"Market Street","VISO","BALLYMONEY","11,365"
"2017-03",-6.705261,55.173152,"Millrush Park","ASBO","PORTSTEWART","7,825"
"2016-08",-5.904418,54.599084,"Tower Court","VISO","NEWTOWNARDS","28,654"
"2017-12",-5.934633,54.597106,"College Square East","OTTH","BESSBROOK","2,817"
"2016-08",-5.967856,54.724059,"Carntall Road","VECR","BALLYCLARE","18,675"
"2017-11",-5.873113,54.608835,"Inverwood Gardens","VISO","BELFAST","335,665"
"2017-12",-6.640323,55.199645,"Sunnyvale Avenue","OTTH","PORTRUSH","6,621"
"2017-10",-5.924925,54.599348,"Upper Church Lane","OTTH","PORTADOWN","22,611"
"2016-09",-5.672675,54.659957,"Dufferin Avenue","OTTH","BANGOR","62,789"
"2015-10",NA,NA,"No Location","SHOP",NA,NA
"2016-11",-5.686382,54.596046,"Bangor Road","ASBO","HOLYWOOD","12,657"
"2016-09",-5.918121,54.600758,"Station Street","VISO","BELFAST","335,665"
"2017-08",-7.342135,54.97883,"Prehen Park","VISO","LONDONDERRY",NA
"2017-01",-5.896227,54.107422,"The Moorings","ASBO","DONAGHADEE","6,926"
"2017-07",-5.833718,54.643223,"Strand Mews","ASBO","BELFAST","335,665"
"2015-04",-5.981358,54.563797,"Donegall Park","ASBO","BELFAST","335,665"
"2015-05",-6.702107,54.491349,"Trew Mount Road","CDAR",NA,NA
"2015-04",-7.468528,54.820507,"St. Marys Drive","ASBO","STRABANE","17,695"
"2016-01",-5.803796,54.597363,"Cherryhill Park","ASBO","DUNDONALD","16,257"
"2015-07",-6.368379,54.380235,"Woodlands","CDAR","BROUGHSHANE","2,965"
"2015-09",-5.911542,54.558775,"Breda Gardens","VECR","BELFAST","335,665"
